id_nestbox;site;year;date;laying_date;incubation_date;hatching_date;clutch_size;brood_size;fledgling_nb;success;father_id;mother_id;id_bird;id_ring;species;sex;age;adult_mass;adult_tarsus_l;adult_wing_l;adult_aggress;nestling_mass_j13;nestling_mass_j14;nestling_tarsus_l;nestling_wing_l
DIJ-155;square_milhaud;2019;29/04/2019;25/03/2019;NA;NA;9;6;6;1;NA;NA;VIGARPM0012;8381960;PM;unknown;nestling;NA;NA;NA;NA;17,00;NA;17,90;44,0
DIJ-157;square_spuller;2021;29/04/2021;24/03/2021;03/04/2021;16/04/2021;12;12;3;1;NA;NA;THPAGCC0010;V011001;CC;unknown;nestling;NA;NA;NA;NA;8,22;NA;14,49;26,00
DIJ-157;square_spuller;2021;29/04/2021;24/03/2021;03/04/2021;16/04/2021;12;12;3;1;NA;NA;THPAGCC0011;V011002;CC;unknown;nestling;NA;NA;NA;NA;9,42;NA;16,04;29,50
DIJ-157;square_spuller;2021;29/04/2021;24/03/2021;03/04/2021;16/04/2021;12;12;3;1;NA;NA;THPAGCC0012;V011003;CC;unknown;nestling;NA;NA;NA;NA;10,25;NA;16,42;32,00
DIJ-158;square_montchapet;2021;09/05/2021;03/04/2021;09/04/2021;26/04/2021;8;8;8;1;8876525;8876524;CESINPM0246;8876524;PM;female;more_than_two;17,97;19,59;74,00;3,0;NA;NA;NA;NA
DIJ-158;square_montchapet;2021;09/05/2021;03/04/2021;09/04/2021;26/04/2021;8;8;8;1;8876525;8876524;CESINPM0247;V011317;PM;unknown;nestling;NA;NA;NA;NA;15,17;NA;19,02;41,00
DIJ-158;square_montchapet;2021;09/05/2021;03/04/2021;09/04/2021;26/04/2021;8;8;8;1;8876525;8876524;CESINPM0248;V011318;PM;unknown;nestling;NA;NA;NA;NA;13,15;NA;18,40;39,50
DIJ-158;square_montchapet;2021;09/05/2021;03/04/2021;09/04/2021;26/04/2021;8;8;8;1;8876525;8876524;CESINPM0249;V011319;PM;unknown;nestling;NA;NA;NA;NA;14,29;NA;18,93;40,00
DIJ-158;square_montchapet;2021;09/05/2021;03/04/2021;09/04/2021;26/04/2021;8;8;8;1;8876525;8876524;CESINPM0250;V011320;PM;unknown;nestling;NA;NA;NA;NA;15,10;NA;18,96;38,50
DIJ-158;square_montchapet;2021;09/05/2021;03/04/2021;09/04/2021;26/04/2021;8;8;8;1;8876525;8876524;CESINPM0251;V011321;PM;unknown;nestling;NA;NA;NA;NA;13,73;NA;19,03;38,00
DIJ-158;square_montchapet;2021;09/05/2021;03/04/2021;09/04/2021;26/04/2021;8;8;8;1;8876525;8876524;CESINPM0252;V011322;PM;unknown;nestling;NA;NA;NA;NA;9,92;NA;17,25;30,00
DIJ-158;square_montchapet;2021;09/05/2021;03/04/2021;09/04/2021;26/04/2021;8;8;8;1;8876525;8876524;CESINPM0253;V011323;PM;unknown;nestling;NA;NA;NA;NA;14,84;NA;18,83;39,00
DIJ-158;square_montchapet;2021;09/05/2021;03/04/2021;09/04/2021;26/04/2021;8;8;8;1;8876525;8876524;CESINPM0254;V011324;PM;unknown;nestling;NA;NA;NA;NA;7,33;NA;16,06;28,00
DIJ-158;square_montchapet;2021;09/05/2021;03/04/2021;09/04/2021;26/04/2021;8;8;8;1;8876525;8876524;CESINPM0255;8876525;PM;male;more_than_two;17,46;20,27;74,00;3,0;NA;NA;NA;NA
DIJ-159;square_montchapet;2019;08/05/2019;04/04/2019;12/04/2019;25/04/2019;8;8;0;0;NA;NA;DIJ-159-2019;NA;PM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIJ-159;square_montchapet;2021;07/04/2021;30/03/2021;NA;NA;3;0;0;0;NA;NA;DIJ-156-2021;NA;CC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIJ-162;square_temeraire;2020;07/05/2020;04/04/2020;NA;NA;10;10;10;1;8791993;NA;BRFAIPM0682;8791993;PM;male;more_than_one;16,89;19,19;75,50;NA;NA;NA;NA;NA
DIJ-162;square_temeraire;2020;08/05/2020;04/04/2020;NA;NA;10;10;10;1;8791993;NA;LAPOLPM0036;8791994;PM;unknown;nestling;NA;NA;NA;NA;16,56;NA;17,27;NA
DIJ-162;square_temeraire;2020;08/05/2020;04/04/2020;NA;NA;10;10;10;1;8791993;NA;LAPOLPM0037;8791995;PM;unknown;nestling;NA;NA;NA;NA;18,41;NA;19,45;NA
DIJ-162;square_temeraire;2021;20/04/2021;01/04/2021;07/04/2021;NA;8;0;0;0;NA;NA;DIJ-162-2021;NA;CC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIJ-163;kennedy;2019;22/04/2019;17/03/2019;24/03/2019;08/04/2019;9;9;8;1;NA;NA;COABIPM0016;8381985;PM;unknown;nestling;NA;NA;NA;NA;15,75;NA;19,00;41,0
DIJ-163;kennedy;2019;22/04/2019;17/03/2019;24/03/2019;08/04/2019;9;9;8;1;NA;NA;CLPECPM0001;8381984;PM;unknown;nestling;NA;NA;NA;NA;15,98;NA;18,60;41,0
DIJ-163;kennedy;2019;22/04/2019;17/03/2019;24/03/2019;08/04/2019;9;9;8;1;NA;NA;VIGARPM0001;8381983;PM;unknown;nestling;NA;NA;NA;NA;15,11;NA;18,90;41,0
DIJ-163;kennedy;2019;22/04/2019;17/03/2019;24/03/2019;08/04/2019;9;9;8;1;NA;NA;CLPECPM0002 B;8381982;PM;unknown;nestling;NA;NA;NA;NA;12,47;NA;18,80;37,0
DIJ-163;kennedy;2019;22/04/2019;17/03/2019;24/03/2019;08/04/2019;9;9;8;1;NA;NA;VIGARPM0002;8381981;PM;unknown;nestling;NA;NA;NA;NA;14,70;NA;19,20;45,0
DIJ-163;kennedy;2019;22/04/2019;17/03/2019;24/03/2019;08/04/2019;9;9;8;1;NA;NA;CLPECPM0003 B;8381980;PM;unknown;nestling;NA;NA;NA;NA;14,48;NA;19,00;38,5
DIJ-163;kennedy;2019;22/04/2019;17/03/2019;24/03/2019;08/04/2019;9;9;8;1;NA;NA;VIGARPM0003;8381979;PM;unknown;nestling;NA;NA;NA;NA;12,74;NA;17,20;33,0
DIJ-163;kennedy;2019;22/04/2019;17/03/2019;24/03/2019;08/04/2019;9;9;8;1;NA;NA;CLPECPM0004 B;8381978;PM;unknown;nestling;NA;NA;NA;NA;15,68;NA;19,20;42,0
DIJ-163;kennedy;2020;24/04/2020;22/03/2020;NA;NA;11;11;11;1;8791257;8791259;BRFAIPM0505;8791257;PM;male;more_than_one;17,10;18,84;77,50;NA;NA;NA;NA;NA
DIJ-163;kennedy;2020;24/04/2020;22/03/2020;NA;NA;11;11;11;1;8791257;8791259;BRFAIPM0506;8791259;PM;female;more_than_one;15,90;18,77;70,50;NA;NA;NA;NA;NA
DIJ-163;kennedy;2020;27/04/2020;22/03/2020;NA;NA;11;11;11;1;8791257;8791259;LAPOLPM0007;8791836;PM;unknown;nestling;NA;NA;NA;NA;13,73;NA;17,71;NA
DIJ-163;kennedy;2020;27/04/2020;22/03/2020;NA;NA;11;11;11;1;8791257;8791259;LAPOLPM0008;8791837;PM;unknown;nestling;NA;NA;NA;NA;13,98;NA;18,01;NA
DIJ-163;kennedy;2021;04/05/2021;29/03/2021;08/04/2021;22/04/2021;11;11;6;1;NA;8791259;CESINPM0103;V011203;PM;unknown;nestling;NA;NA;NA;NA;13,81;NA;18,18;37,00
DIJ-163;kennedy;2021;04/05/2021;29/03/2021;08/04/2021;22/04/2021;11;11;6;1;NA;8791259;CESINPM0104;V011204;PM;unknown;nestling;NA;NA;NA;NA;12,91;NA;18,23;37,00
DIJ-163;kennedy;2021;04/05/2021;29/03/2021;08/04/2021;22/04/2021;11;11;6;1;NA;8791259;CESINPM0105;V011205;PM;unknown;nestling;NA;NA;NA;NA;10,56;NA;17,78;33,00
DIJ-163;kennedy;2021;04/05/2021;29/03/2021;08/04/2021;22/04/2021;11;11;6;1;NA;8791259;CESINPM0106;V011206;PM;unknown;nestling;NA;NA;NA;NA;12,62;NA;17,95;37,00
DIJ-163;kennedy;2021;04/05/2021;29/03/2021;08/04/2021;22/04/2021;11;11;6;1;NA;8791259;CESINPM0107;V011207;PM;unknown;nestling;NA;NA;NA;NA;12,81;NA;17,93;35,00
DIJ-163;kennedy;2021;04/05/2021;29/03/2021;08/04/2021;22/04/2021;11;11;6;1;NA;8791259;CESINPM0108;8791259;PM;female;more_than_two;16,27;19,14;78,00;3,0;NA;NA;NA;NA
DIJ-163;kennedy;2021;04/05/2021;29/03/2021;08/04/2021;22/04/2021;11;11;6;1;NA;8791259;CESINPM0109;V011208;PM;unknown;nestling;NA;NA;NA;NA;9,42;NA;17,22;27,00
DIJ-163;kennedy;2021;04/05/2021;29/03/2021;08/04/2021;22/04/2021;11;11;6;1;NA;8791259;CESINPM0110;V011209;PM;unknown;nestling;NA;NA;NA;NA;9,61;NA;16,96;29,00
DIJ-163;kennedy;2021;04/05/2021;29/03/2021;08/04/2021;22/04/2021;11;11;6;1;NA;8791259;CESINPM0111;V011210;PM;unknown;nestling;NA;NA;NA;NA;12,58;NA;17,83;35,00
DIJ-164;kennedy;2021;13/05/2021;07/04/2021;15/04/2021;30/04/2021;10;10;9;1;8877040;8877041;THPAGPM0710;8877040;PM;male;more_than_two;17,25;20,23;79,00;2,0;NA;NA;NA;NA
DIJ-164;kennedy;2021;13/05/2021;07/04/2021;15/04/2021;30/04/2021;10;10;9;1;8877040;8877041;THPAGPM0711;8877041;PM;female;more_than_two;17,77;19,83;74,00;3,0;NA;NA;NA;NA
DIJ-164;kennedy;2021;13/05/2021;07/04/2021;15/04/2021;30/04/2021;10;10;9;1;8877040;8877041;THPAGPM0712;V010255;PM;unknown;nestling;NA;NA;NA;NA;9,20;NA;16,88;28,50
DIJ-164;kennedy;2021;13/05/2021;07/04/2021;15/04/2021;30/04/2021;10;10;9;1;8877040;8877041;THPAGPM0713;V010256;PM;unknown;nestling;NA;NA;NA;NA;11,08;NA;17,95;32,00
DIJ-164;kennedy;2021;13/05/2021;07/04/2021;15/04/2021;30/04/2021;10;10;9;1;8877040;8877041;THPAGPM0714;V010257;PM;unknown;nestling;NA;NA;NA;NA;10,17;NA;17,16;29,00
DIJ-164;kennedy;2021;13/05/2021;07/04/2021;15/04/2021;30/04/2021;10;10;9;1;8877040;8877041;THPAGPM0715;V010258;PM;unknown;nestling;NA;NA;NA;NA;14,36;NA;19,06;34,00
DIJ-164;kennedy;2021;13/05/2021;07/04/2021;15/04/2021;30/04/2021;10;10;9;1;8877040;8877041;THPAGPM0716;V010259;PM;unknown;nestling;NA;NA;NA;NA;13,15;NA;17,55;36,00
DIJ-164;kennedy;2021;13/05/2021;07/04/2021;15/04/2021;30/04/2021;10;10;9;1;8877040;8877041;THPAGPM0717;V010260;PM;unknown;nestling;NA;NA;NA;NA;14,99;NA;17,67;35,00
DIJ-164;kennedy;2021;13/05/2021;07/04/2021;15/04/2021;30/04/2021;10;10;9;1;8877040;8877041;THPAGPM0718;V010261;PM;unknown;nestling;NA;NA;NA;NA;12,03;NA;18,21;30,00
DIJ-164;kennedy;2021;13/05/2021;07/04/2021;15/04/2021;30/04/2021;10;10;9;1;8877040;8877041;THPAGPM0719;V010262;PM;unknown;nestling;NA;NA;NA;NA;13,56;NA;17,84;32,00
DIJ-164;kennedy;2021;13/05/2021;07/04/2021;15/04/2021;30/04/2021;10;10;9;1;8877040;8877041;THPAGPM0720;V010263;PM;unknown;nestling;NA;NA;NA;NA;13,06;NA;18,41;34,00
DIJ-165;kennedy;2019;16/05/2019;11/04/2019;NA;NA;7;6;3;1;NA;NA;CLPECCC0022;8791755;CC;unknown;more_than_one;17,28;NA;NA;NA;NA;NA;NA;NA
DIJ-165;kennedy;2019;16/05/2019;11/04/2019;NA;NA;7;6;3;1;NA;NA;CLPECPM0628;8791754;PM;unknown;nestling;NA;NA;NA;NA;14,77;NA;NA;NA
DIJ-165;kennedy;2019;16/05/2019;11/04/2019;NA;NA;7;6;3;1;NA;NA;VIGARPM0583;8791753;PM;unknown;nestling;NA;NA;NA;NA;12,49;NA;NA;NA
DIJ-165;kennedy;2019;16/05/2019;11/04/2019;NA;NA;7;6;3;1;NA;NA;VIGARPM0584;8791756;PM;unknown;nestling;NA;NA;NA;NA;12,15;NA;NA;NA
DIJ-165;kennedy;2021;12/05/2021;02/04/2021;12/04/2021;29/04/2021;12;12;0;0;NA;NA;DIJ-165-2021;NA;CC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIJ-167;kennedy;2019;15/05/2019;07/04/2019;NA;NA;10;10;7;1;NA;8791629;CLPECCC0021;8791629;CC;male;more_than_one;11,20;NA;NA;NA;NA;NA;NA;NA
DIJ-167;kennedy;2019;15/05/2019;07/04/2019;NA;NA;10;10;7;1;NA;8791629;CLPECCC0572;8791626;CC;unknown;nestling;NA;NA;NA;NA;7,36;NA;NA;NA
DIJ-167;kennedy;2019;15/05/2019;07/04/2019;NA;NA;10;10;7;1;NA;8791629;VIGARCC0520;8791627;CC;unknown;nestling;NA;NA;NA;NA;7,29;NA;NA;NA
DIJ-167;kennedy;2019;15/05/2019;07/04/2019;NA;NA;10;10;7;1;NA;8791629;CLPECCC0573;8791628;CC;unknown;nestling;NA;NA;NA;NA;9,38;NA;NA;NA
DIJ-167;kennedy;2019;15/05/2019;07/04/2019;NA;NA;10;10;7;1;NA;8791629;CLPECCC0574;8791630;CC;unknown;nestling;NA;NA;NA;NA;9,09;NA;NA;NA
DIJ-167;kennedy;2019;15/05/2019;07/04/2019;NA;NA;10;10;7;1;NA;8791629;VIGARCC0521;8791631;CC;unknown;nestling;NA;NA;NA;NA;5,49;NA;NA;NA
DIJ-167;kennedy;2019;15/05/2019;07/04/2019;NA;NA;10;10;7;1;NA;8791629;VIGARCC0522;8791632;CC;unknown;nestling;NA;NA;NA;NA;6,85;NA;NA;NA
DIJ-167;kennedy;2019;15/05/2019;07/04/2019;NA;NA;10;10;7;1;NA;8791629;CLPECCC0575;8791633;CC;unknown;nestling;NA;NA;NA;NA;9,05;NA;NA;NA
DIJ-168;bd_castel;2019;14/05/2019;08/04/2019;NA;NA;10;9;1;1;NA;NA;CLPECCC0523;8791540;CC;unknown;nestling;NA;NA;NA;NA;8,68;NA;NA;NA
DIJ-168;bd_castel;2020;15/05/2020;14/04/2020;NA;NA;7;7;4;1;8791968;NA;BRFAIPM0810;8791968;PM;male;more_than_one;16,02;19,67;73,50;NA;NA;NA;NA;NA
DIJ-168;bd_castel;2020;16/05/2020;14/04/2020;NA;NA;7;7;4;1;8791968;NA;LAPOLPM0049;8791932;PM;unknown;nestling;NA;NA;NA;NA;9,46;NA;17,41;NA
DIJ-168;bd_castel;2020;16/05/2020;14/04/2020;NA;NA;7;7;4;1;8791968;NA;LAPOLPM0050;8791933;PM;unknown;nestling;NA;NA;NA;NA;12,51;NA;18,36;NA
DIJ-168;bd_castel;2021;05/05/2021;28/03/2021;03/04/2021;22/04/2021;8;7;6;1;NA;NA;CESINPM0096;V011197;PM;unknown;nestling;NA;NA;NA;NA;15,68;NA;19,95;41,00
DIJ-168;bd_castel;2021;05/05/2021;28/03/2021;03/04/2021;22/04/2021;8;7;6;1;NA;NA;CESINPM0097;V011198;PM;unknown;nestling;NA;NA;NA;NA;14,85;NA;19,09;41,00
DIJ-168;bd_castel;2021;05/05/2021;28/03/2021;03/04/2021;22/04/2021;8;7;6;1;NA;NA;CESINPM0098;V011199;PM;unknown;nestling;NA;NA;NA;NA;15,58;NA;19,69;43,00
DIJ-168;bd_castel;2021;05/05/2021;28/03/2021;03/04/2021;22/04/2021;8;7;6;1;NA;NA;CESINPM0099;V011200;PM;unknown;nestling;NA;NA;NA;NA;14,73;NA;19,03;39,50
DIJ-168;bd_castel;2021;05/05/2021;28/03/2021;03/04/2021;22/04/2021;8;7;6;1;NA;NA;CESINPM0100;V011201;PM;unknown;nestling;NA;NA;NA;NA;15,22;NA;19,16;42,00
DIJ-168;bd_castel;2021;05/05/2021;28/03/2021;03/04/2021;22/04/2021;8;7;6;1;NA;NA;CESINPM0102;V011202;PM;unknown;nestling;NA;NA;NA;NA;15,02;NA;20,32;43,00
DIJ-169;bd_castel;2019;09/05/2019;02/04/2019;NA;NA;7;5;5;1;NA;NA;CLPECPM0246;8790928;PM;unknown;nestling;NA;NA;NA;NA;17,63;NA;NA;NA
DIJ-169;bd_castel;2019;09/05/2019;02/04/2019;NA;NA;7;5;5;1;NA;NA;VIGARPM0219;8790929;PM;unknown;nestling;NA;NA;NA;NA;18,45;NA;NA;NA
DIJ-169;bd_castel;2019;09/05/2019;02/04/2019;NA;NA;7;5;5;1;NA;NA;CLPECPM0247;8790930;PM;unknown;nestling;NA;NA;NA;NA;16,61;NA;NA;NA
DIJ-169;bd_castel;2019;09/05/2019;02/04/2019;NA;NA;7;5;5;1;NA;NA;CLPECPM0248;8790931;PM;unknown;nestling;NA;NA;NA;NA;16,75;NA;NA;NA
DIJ-169;bd_castel;2019;09/05/2019;02/04/2019;NA;NA;7;5;5;1;NA;NA;VIGARPM0220;8790932;PM;unknown;nestling;NA;NA;NA;NA;18,34;NA;NA;NA
DIJ-169;bd_castel;2020;07/05/2020;07/04/2020;NA;NA;8;8;NA;1;8382549;NA;BRFAIPM0679;8382549;PM;male;more_than_one;16,45;19,55;73,00;NA;NA;NA;NA;NA
DIJ-169;bd_castel;2020;09/05/2020;07/04/2020;NA;NA;8;8;0;0;8382549;NA;STGARPM0035;8382550;PM;unknown;nestling;NA;NA;NA;NA;18,26;NA;19,40;NA
DIJ-169;bd_castel;2020;09/05/2020;07/04/2020;NA;NA;8;8;0;0;8382549;NA;STGARPM0036;8382551;PM;unknown;nestling;NA;NA;NA;NA;17,15;NA;19,05;NA
DIJ-169;bd_castel;2021;12/05/2021;08/04/2021;14/04/2021;29/04/2021;8;8;8;1;8877035;8791030;THPAGPM0672;8877035;PM;male;more_than_two;16,68;19,81;72,50;2,0;NA;NA;NA;NA
DIJ-169;bd_castel;2021;12/05/2021;08/04/2021;14/04/2021;29/04/2021;8;8;8;1;8877035;8791030;THPAGPM0673;V010223;PM;unknown;nestling;NA;NA;NA;NA;15,57;NA;19,29;43,50
DIJ-169;bd_castel;2021;12/05/2021;08/04/2021;14/04/2021;29/04/2021;8;8;8;1;8877035;8791030;THPAGPM0674;V010224;PM;unknown;nestling;NA;NA;NA;NA;15,46;NA;19,41;41,50
DIJ-169;bd_castel;2021;12/05/2021;08/04/2021;14/04/2021;29/04/2021;8;8;8;1;8877035;8791030;THPAGPM0675;V010225;PM;unknown;nestling;NA;NA;NA;NA;15,29;NA;19,68;45,00
DIJ-169;bd_castel;2021;12/05/2021;08/04/2021;14/04/2021;29/04/2021;8;8;8;1;8877035;8791030;THPAGPM0676;V010226;PM;unknown;nestling;NA;NA;NA;NA;15,63;NA;19,92;44,50
DIJ-169;bd_castel;2021;12/05/2021;08/04/2021;14/04/2021;29/04/2021;8;8;8;1;8877035;8791030;THPAGPM0677;V010227;PM;unknown;nestling;NA;NA;NA;NA;15,37;NA;19,51;45,00
DIJ-169;bd_castel;2021;12/05/2021;08/04/2021;14/04/2021;29/04/2021;8;8;8;1;8877035;8791030;THPAGPM0678;8791030;PM;female;more_than_two;15,78;19,50;72,00;3,0;NA;NA;NA;NA
DIJ-169;bd_castel;2021;12/05/2021;08/04/2021;14/04/2021;29/04/2021;8;8;8;1;8877035;8791030;THPAGPM0679;V010228;PM;unknown;nestling;NA;NA;NA;NA;15,03;NA;19,57;43,00
DIJ-169;bd_castel;2021;12/05/2021;08/04/2021;14/04/2021;29/04/2021;8;8;8;1;8877035;8791030;THPAGPM0680;V010229;PM;unknown;nestling;NA;NA;NA;NA;15,99;NA;20,27;45,00
DIJ-169;bd_castel;2021;12/05/2021;08/04/2021;14/04/2021;29/04/2021;8;8;8;1;8877035;8791030;THPAGPM0681;V010230;PM;unknown;nestling;NA;NA;NA;NA;14,37;NA;19,26;41,50
DIJ-170;bd_castel;2019;10/05/2019;02/04/2019;NA;NA;10;6;5;1;NA;7636392;CLPECPM0003;7636392;PM;female;more_than_one;16,79;NA;NA;NA;NA;NA;NA;NA
DIJ-170;bd_castel;2019;10/05/2019;02/04/2019;NA;NA;10;6;5;1;NA;7636392;CLPECPM0317;8791019;PM;unknown;nestling;NA;NA;NA;NA;14,20;NA;NA;NA
DIJ-170;bd_castel;2019;10/05/2019;02/04/2019;NA;NA;10;6;5;1;NA;7636392;CLPECPM0318;8791020;PM;unknown;nestling;NA;NA;NA;NA;12,54;NA;NA;NA
DIJ-170;bd_castel;2019;10/05/2019;02/04/2019;NA;NA;10;6;5;1;NA;7636392;CLPECPM0319;8791021;PM;unknown;nestling;NA;NA;NA;NA;16,66;NA;NA;NA
DIJ-170;bd_castel;2019;10/05/2019;02/04/2019;NA;NA;10;6;5;1;NA;7636392;CLPECPM0320;8791022;PM;unknown;nestling;NA;NA;NA;NA;15,10;NA;NA;NA
DIJ-170;bd_castel;2019;10/05/2019;02/04/2019;NA;NA;10;6;5;1;NA;7636392;VIGARPM0284;8791023;PM;unknown;nestling;NA;NA;NA;NA;12,79;NA;NA;NA
DIJ-170;bd_castel;2020;29/04/2020;25/03/2020;NA;NA;9;9;6;1;NA;7636392;BRFAIPM0523;7636392;PM;female;more_than_one;16,57;18,53;71,50;NA;NA;NA;NA;NA
DIJ-170;bd_castel;2020;29/04/2020;25/03/2020;NA;NA;9;9;6;1;NA;7636392;LAPOLPM0013;8791849;PM;unknown;nestling;NA;NA;NA;NA;12,23;NA;17,05;NA
DIJ-170;bd_castel;2020;29/04/2020;25/03/2020;NA;NA;9;9;6;1;NA;7636392;LAPOLPM0014;8791848;PM;unknown;nestling;NA;NA;NA;NA;11,09;NA;17,76;NA
DIJ-171;bd_castel;2019;10/05/2019;05/04/2019;NA;NA;9;9;6;1;NA;8791030;CLPECPM0004;8791030;PM;female;more_than_one;16,70;NA;NA;NA;NA;NA;NA;NA
DIJ-171;bd_castel;2019;10/05/2019;05/04/2019;NA;NA;9;9;6;1;NA;8791030;CLPECPM0321;8791024;PM;unknown;nestling;NA;NA;NA;NA;13,32;NA;NA;NA
DIJ-171;bd_castel;2019;10/05/2019;05/04/2019;NA;NA;9;9;6;1;NA;8791030;CLPECPM0322;8791025;PM;unknown;nestling;NA;NA;NA;NA;14,66;NA;NA;NA
DIJ-171;bd_castel;2019;10/05/2019;05/04/2019;NA;NA;9;9;6;1;NA;8791030;CLPECPM0323;8791026;PM;unknown;nestling;NA;NA;NA;NA;13,78;NA;NA;NA
DIJ-171;bd_castel;2019;10/05/2019;05/04/2019;NA;NA;9;9;6;1;NA;8791030;CLPECPM0324;8791027;PM;unknown;nestling;NA;NA;NA;NA;9,63;NA;NA;NA
DIJ-171;bd_castel;2019;10/05/2019;05/04/2019;NA;NA;9;9;6;1;NA;8791030;CLPECPM0325;8791028;PM;unknown;nestling;NA;NA;NA;NA;10,09;NA;NA;NA
DIJ-171;bd_castel;2019;10/05/2019;05/04/2019;NA;NA;9;9;6;1;NA;8791030;VIGARPM0285;8791029;PM;unknown;nestling;NA;NA;NA;NA;13,38;NA;NA;NA
DIJ-171;bd_castel;2020;11/05/2020;08/04/2020;NA;NA;8;7;1;1;NA;NA;LAPOLPM0040;8791988;PM;unknown;nestling;NA;NA;NA;NA;17,53;NA;19,43;NA
DIJ-171;bd_castel;2021;13/05/2021;11/04/2021;17/04/2021;30/04/2021;7;6;6;1;8877042;8877043;THPAGPM0721;8877042;PM;male;more_than_two;17,81;20,11;76,00;1,0;NA;NA;NA;NA
DIJ-171;bd_castel;2021;13/05/2021;11/04/2021;17/04/2021;30/04/2021;7;6;6;1;8877042;8877043;THPAGPM0722;V010264;PM;unknown;nestling;NA;NA;NA;NA;12,96;NA;17,77;34,50
DIJ-171;bd_castel;2021;13/05/2021;11/04/2021;17/04/2021;30/04/2021;7;6;6;1;8877042;8877043;THPAGPM0723;V010265;PM;unknown;nestling;NA;NA;NA;NA;15,08;NA;19,03;39,00
DIJ-171;bd_castel;2021;13/05/2021;11/04/2021;17/04/2021;30/04/2021;7;6;6;1;8877042;8877043;THPAGPM0724;V010266;PM;unknown;nestling;NA;NA;NA;NA;14,18;NA;18,48;41,00
DIJ-171;bd_castel;2021;13/05/2021;11/04/2021;17/04/2021;30/04/2021;7;6;6;1;8877042;8877043;THPAGPM0725;V010267;PM;unknown;nestling;NA;NA;NA;NA;13,66;NA;19,02;44,00
DIJ-171;bd_castel;2021;13/05/2021;11/04/2021;17/04/2021;30/04/2021;7;6;6;1;8877042;8877043;THPAGPM0726;8877043;PM;female;two;16,64;18,77;71,50;1,0;NA;NA;NA;NA
DIJ-171;bd_castel;2021;13/05/2021;11/04/2021;17/04/2021;30/04/2021;7;6;6;1;8877042;8877043;THPAGPM0727;V010268;PM;unknown;nestling;NA;NA;NA;NA;15,73;NA;19,57;45,00
DIJ-171;bd_castel;2021;13/05/2021;11/04/2021;17/04/2021;30/04/2021;7;6;6;1;8877042;8877043;THPAGPM0728;V010269;PM;unknown;nestling;NA;NA;NA;NA;15,52;NA;19,12;44,00
DIJ-172;bd_castel;2020;07/05/2020;04/04/2020;NA;NA;11;11;8;1;NA;NA;LAPOLCC0023;8791999;CC;unknown;nestling;NA;NA;NA;NA;8,84;NA;16,36;NA
DIJ-172;bd_castel;2020;07/05/2020;04/04/2020;NA;NA;11;11;8;1;NA;NA;LAPOLCC0024;8792000;CC;unknown;nestling;NA;NA;NA;NA;8,56;NA;15,17;NA
DIJ-173;bd_castel;2019;11/05/2019;06/04/2019;NA;NA;8;7;6;1;8791194;NA;CLPECPM0006;8791194;PM;male;more_than_one;18,15;NA;NA;NA;NA;NA;NA;NA
DIJ-173;bd_castel;2019;11/05/2019;06/04/2019;NA;NA;8;7;6;1;8791194;NA;VIGARPM0350;8791193;PM;unknown;nestling;NA;NA;NA;NA;11,88;NA;NA;NA
DIJ-173;bd_castel;2019;11/05/2019;06/04/2019;NA;NA;8;7;6;1;8791194;NA;VIGARPM0351;8791158;PM;unknown;nestling;NA;NA;NA;NA;14,96;NA;NA;NA
DIJ-173;bd_castel;2019;11/05/2019;06/04/2019;NA;NA;8;7;6;1;8791194;NA;VIGARPM0352;8791156;PM;unknown;nestling;NA;NA;NA;NA;13,55;NA;NA;NA
DIJ-173;bd_castel;2019;11/05/2019;06/04/2019;NA;NA;8;7;6;1;8791194;NA;CLPECPM0386;8791145;PM;unknown;nestling;NA;NA;NA;NA;16,01;NA;NA;NA
DIJ-173;bd_castel;2019;11/05/2019;06/04/2019;NA;NA;8;7;6;1;8791194;NA;VIGARPM0353;8791157;PM;unknown;nestling;NA;NA;NA;NA;15,50;NA;NA;NA
DIJ-173;bd_castel;2019;11/05/2019;06/04/2019;NA;NA;8;7;6;1;8791194;NA;VIGARPM0354;8791155;PM;unknown;nestling;NA;NA;NA;NA;11,33;NA;NA;NA
DIJ-173;bd_castel;2020;03/05/2020;31/03/2020;NA;NA;8;8;3;1;NA;NA;LAPOLCC0019;8791891;CC;unknown;nestling;NA;NA;NA;NA;8,71;NA;15,73;NA
DIJ-173;bd_castel;2020;03/05/2020;31/03/2020;NA;NA;8;8;3;1;NA;NA;LAPOLCC0020;8791890;CC;unknown;nestling;NA;NA;NA;NA;7,07;NA;15,04;NA
DIJ-174;allee_du_parc;2021;17/05/2021;07/04/2021;18/04/2021;04/05/2021;9;8;2;1;NA;NA;CESINCC0841;NA;CC;unknown;nestling;NA;NA;NA;NA;7,38;NA;13,62;25,00
DIJ-174;allee_du_parc;2021;17/05/2021;07/04/2021;18/04/2021;04/05/2021;9;8;2;1;NA;NA;CESINCC0842;NA;CC;unknown;nestling;NA;NA;NA;NA;10,41;NA;14,98;37,00
